,Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary
,45598567,S72.21XC,"Displaced subtrochanteric fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598566,S72.146S,"Nondisplaced intertrochanteric fracture of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598555,S72.133D,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598554,S72.133A,"Displaced apophyseal fracture of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598553,S72.132S,"Displaced apophyseal fracture of left femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598549,S72.126G,"Nondisplaced fracture of lesser trochanter of unspecified femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598548,S72.125P,"Nondisplaced fracture of lesser trochanter of left femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598547,S72.125G,"Nondisplaced fracture of lesser trochanter of left femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598546,S72.124G,"Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598545,S72.116S,"Nondisplaced fracture of greater trochanter of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598543,S72.115S,"Nondisplaced fracture of greater trochanter of left femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598542,S72.115P,"Nondisplaced fracture of greater trochanter of left femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598541,S72.113P,"Displaced fracture of greater trochanter of unspecified femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598539,S72.112K,"Displaced fracture of greater trochanter of left femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598538,S72.112D,"Displaced fracture of greater trochanter of left femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598537,S72.109D,"Unspecified trochanteric fracture of unspecified femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598535,S72.101D,"Unspecified trochanteric fracture of right femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598533,S72.099N,"Other fracture of head and neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598532,S72.099H,"Other fracture of head and neck of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598530,S72.092F,"Other fracture of head and neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598529,S72.092B,"Other fracture of head and neck of left femur, initial encounter for open fracture type I or II",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598527,S72.091H,"Other fracture of head and neck of right femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598526,S72.091A,"Other fracture of head and neck of right femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598517,S72.043N,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598513,S72.035D,"Nondisplaced midcervical fracture of left femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598511,S72.034P,"Nondisplaced midcervical fracture of right femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598510,S72.034A,"Nondisplaced midcervical fracture of right femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598508,S72.032S,"Displaced midcervical fracture of left femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598506,S72.031A,"Displaced midcervical fracture of right femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598504,S72.023A,"Displaced fracture of epiphysis (separation) (upper) of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598502,S72.021G,"Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598501,S72.019Q,"Unspecified intracapsular fracture of unspecified femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598500,S72.012R,"Unspecified intracapsular fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598499,S72.011J,"Unspecified intracapsular fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598498,S72.011C,"Unspecified intracapsular fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598496,S72.009N,"Fracture of unspecified part of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598495,S72.009C,"Fracture of unspecified part of neck of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598494,S72.002A,"Fracture of unspecified part of neck of left femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598334,S62.92XG,"Unspecified fracture of left wrist and hand, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598333,S62.92XA,"Unspecified fracture of left wrist and hand, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598332,S62.659S,"Nondisplaced fracture of middle phalanx of unspecified finger, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598305,S62.615S,"Displaced fracture of proximal phalanx of left ring finger, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598303,S62.612S,"Displaced fracture of proximal phalanx of right middle finger, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598298,S62.602S,"Fracture of unspecified phalanx of right middle finger, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598294,S62.516S,"Nondisplaced fracture of proximal phalanx of unspecified thumb, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598290,S62.501S,"Fracture of unspecified phalanx of right thumb, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598286,S62.394S,"Other fracture of fourth metacarpal bone, right hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598276,S62.346S,"Nondisplaced fracture of base of fifth metacarpal bone, right hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598272,S62.339S,"Displaced fracture of neck of unspecified metacarpal bone, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598269,S62.330S,"Displaced fracture of neck of second metacarpal bone, right hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598267,S62.323S,"Displaced fracture of shaft of third metacarpal bone, left hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598265,S62.318S,"Displaced fracture of base of other metacarpal bone, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598263,S62.317S,"Displaced fracture of base of fifth metacarpal bone, left hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598255,S62.255S,"Nondisplaced fracture of neck of first metacarpal bone, left hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598245,S62.226S,"Nondisplaced Rolando's fracture, unspecified hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598237,S62.176G,"Nondisplaced fracture of trapezium [larger multangular], unspecified wrist, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598236,S62.172G,"Displaced fracture of trapezium [larger multangular], left wrist, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598235,S62.171D,"Displaced fracture of trapezium [larger multangular], right wrist, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598232,S62.155S,"Nondisplaced fracture of hook process of hamate [unciform] bone, left wrist, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598224,S62.136A,"Nondisplaced fracture of capitate [os magnum] bone, unspecified wrist, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598220,S62.124S,"Nondisplaced fracture of lunate [semilunar], right wrist, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598219,S62.122G,"Displaced fracture of lunate [semilunar], left wrist, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598218,S62.116S,"Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598217,S62.116G,"Nondisplaced fracture of triquetrum [cuneiform] bone, unspecified wrist, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598216,S62.113D,"Displaced fracture of triquetrum [cuneiform] bone, unspecified wrist, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598215,S62.113A,"Displaced fracture of triquetrum [cuneiform] bone, unspecified wrist, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598212,S62.031S,"Displaced fracture of proximal third of navicular [scaphoid] bone of right wrist, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598211,S62.025D,"Nondisplaced fracture of middle third of navicular [scaphoid] bone of left wrist, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598209,S62.023P,"Displaced fracture of middle third of navicular [scaphoid] bone of unspecified wrist, subsequent encounter for fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598208,S62.022G,"Displaced fracture of middle third of navicular [scaphoid] bone of left wrist, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45598207,S62.011D,"Displaced fracture of distal pole of navicular [scaphoid] bone of right wrist, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45596745,M84.651S,"Pathological fracture in other disease, right femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45596706,M84.341S,"Stress fracture, right hand, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45596697,M80.859G,"Other osteoporosis with current pathological fracture, unspecified femur, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45596688,M80.052K,"Age-related osteoporosis with current pathological fracture, left femur, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593864,S79.131G,"Salter-Harris Type III physeal fracture of lower end of right femur, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593863,S79.129K,"Salter-Harris Type II physeal fracture of lower end of unspecified femur, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593862,S79.122P,"Salter-Harris Type II physeal fracture of lower end of left femur, subsequent encounter for fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593861,S79.112P,"Salter-Harris Type I physeal fracture of lower end of left femur, subsequent encounter for fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593860,S79.091K,"Other physeal fracture of upper end of right femur, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593859,S79.012D,"Salter-Harris Type I physeal fracture of upper end of left femur, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593858,S79.011D,"Salter-Harris Type I physeal fracture of upper end of right femur, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593857,S79.001G,"Unspecified physeal fracture of upper end of right femur, subsequent encounter for fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593856,S79.001D,"Unspecified physeal fracture of upper end of right femur, subsequent encounter for fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593814,S72.92XK,"Unspecified fracture of left femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593813,S72.92XH,"Unspecified fracture of left femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593812,S72.90XB,"Unspecified fracture of unspecified femur, initial encounter for open fracture type I or II",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593811,S72.499F,"Other fracture of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593810,S72.492R,"Other fracture of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593809,S72.491N,"Other fracture of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593808,S72.471K,"Torus fracture of lower end of right femur, subsequent encounter for fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593807,S72.466R,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593806,S72.466F,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593805,S72.464F,"Nondisplaced supracondylar fracture with intracondylar extension of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593804,S72.461J,"Displaced supracondylar fracture with intracondylar extension of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593803,S72.454S,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593802,S72.454R,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593801,S72.454Q,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593800,S72.454D,"Nondisplaced supracondylar fracture without intracondylar extension of lower end of right femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593797,S72.444A,"Nondisplaced fracture of lower epiphysis (separation) of right femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593796,S72.442G,"Displaced fracture of lower epiphysis (separation) of left femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593792,S72.433P,"Displaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593789,S72.433K,"Displaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593787,S72.431P,"Displaced fracture of medial condyle of right femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593786,S72.431D,"Displaced fracture of medial condyle of right femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593785,S72.426A,"Nondisplaced fracture of lateral condyle of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593782,S72.422K,"Displaced fracture of lateral condyle of left femur, subsequent encounter for closed fracture with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593779,S72.421D,"Displaced fracture of lateral condyle of right femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593778,S72.414Q,"Nondisplaced unspecified condyle fracture of lower end of right femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593777,S72.414H,"Nondisplaced unspecified condyle fracture of lower end of right femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593776,S72.414B,"Nondisplaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type I or II",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593775,S72.411C,"Displaced unspecified condyle fracture of lower end of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593774,S72.409A,"Unspecified fracture of lower end of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593773,S72.402Q,"Unspecified fracture of lower end of left femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593772,S72.402J,"Unspecified fracture of lower end of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593771,S72.401H,"Unspecified fracture of lower end of right femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593770,S72.392D,"Other fracture of shaft of left femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593769,S72.366H,"Nondisplaced segmental fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593768,S72.366D,"Nondisplaced segmental fracture of shaft of unspecified femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593767,S72.366C,"Nondisplaced segmental fracture of shaft of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593766,S72.365B,"Nondisplaced segmental fracture of shaft of left femur, initial encounter for open fracture type I or II",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593765,S72.364D,"Nondisplaced segmental fracture of shaft of right femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593764,S72.364C,"Nondisplaced segmental fracture of shaft of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593763,S72.363A,"Displaced segmental fracture of shaft of unspecified femur, initial encounter for closed fracture",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593762,S72.362E,"Displaced segmental fracture of shaft of left femur, subsequent encounter for open fracture type I or II with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593761,S72.361P,"Displaced segmental fracture of shaft of right femur, subsequent encounter for closed fracture with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593760,S72.361D,"Displaced segmental fracture of shaft of right femur, subsequent encounter for closed fracture with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593759,S72.356S,"Nondisplaced comminuted fracture of shaft of unspecified femur, sequela",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593758,S72.356E,"Nondisplaced comminuted fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593757,S72.354N,"Nondisplaced comminuted fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593756,S72.353G,"Displaced comminuted fracture of shaft of unspecified femur, subsequent encounter for closed fracture with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593755,S72.351Q,"Displaced comminuted fracture of shaft of right femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593754,S72.351J,"Displaced comminuted fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593753,S72.346M,"Nondisplaced spiral fracture of shaft of unspecified femur, subsequent encounter for open fracture type I or II with nonunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593752,S72.346C,"Nondisplaced spiral fracture of shaft of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593751,S72.344Q,"Nondisplaced spiral fracture of shaft of right femur, subsequent encounter for open fracture type I or II with malunion",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593750,S72.344F,"Nondisplaced spiral fracture of shaft of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593749,S72.344C,"Nondisplaced spiral fracture of shaft of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593748,S72.342E,"Displaced spiral fracture of shaft of left femur, subsequent encounter for open fracture type I or II with routine healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
,45593747,S72.336J,"Nondisplaced oblique fracture of shaft of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing",7-char billing code,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Condition,ICD10CM
